-1.56849412e+01 -9.75911406e+00 -4.15846088e-02 -1.03264000e+01
-7.35624104e+00 -9.83871406e+00 -1.50216947e-01 -1.05151000e+01
-9.20274502e+00 -9.91091406e+00 -1.09351213e-01 -1.04366000e+01
-4.95286617e+00 -1.02880277e+01 -2.10400803e-01 -1.05319000e+01
-4.06628285e+00 -1.02281016e+01 -2.51157741e-01 -1.06104000e+01
-2.13890836e+00 -9.95392081e+00 -4.08884942e-01 -1.08459000e+01
-1.83520501e+00 -9.80335377e+00 -4.65873825e-01 -1.09675000e+01
-1.70824186e+01 -9.98340000e+00 -3.23975860e-02 -1.03208000e+01
-1.70771377e+00 -9.90409694e+00 -4.72530984e-01 -1.09895995e+01
-1.03894010e+01 -9.67381406e+00 -9.87394892e-02 -1.04240000e+01
-3.89318026e+00 -9.57513048e+00 -3.20619605e-01 -1.06932000e+01
-5.29549783e+00 -9.62482041e+00 -2.35336737e-01 -1.05541000e+01
-3.28922772e+01 -9.92421406e+00 -9.75371754e-03 -1.01359000e+01
-5.02775319e+00 -1.00593100e+01 -2.14014423e-01 -1.06157000e+01
-1.09081531e+01 -9.82786100e+00 -8.47934511e-02 -1.03778000e+01
-3.21931810e+00 -1.01172647e+01 -3.04523882e-01 -1.07182000e+01
-1.63112223e+01 -9.82841406e+00 -3.71145786e-02 -1.03167000e+01
-8.11290506e+00 -9.68751406e+00 -1.39783616e-01 -1.05280000e+01
-1.81788388e+00 -9.59439650e+00 -5.32932799e-01 -1.11546908e+01
-4.45232374e+00 -1.00568204e+01 -2.39803999e-01 -1.05511000e+01
-2.06221592e+00 -9.65305378e+00 -4.64500990e-01 -1.09781000e+01
-2.90426668e+00 -9.58353661e+00 -3.96700754e-01 -1.08150000e+01
-1.30982147e+00 -9.78435141e+00 -5.68325367e-01 -1.12234318e+01
-6.04967587e+00 -9.60567608e+00 -2.10547255e-01 -1.05221000e+01
-3.90249809e+00 -9.61573048e+00 -3.07146630e-01 -1.06658000e+01
-4.00946254e+00 -1.00193257e+01 -2.61827783e-01 -1.06333000e+01
-4.27278905e+00 -9.90228567e+00 -2.56767279e-01 -1.05773000e+01
-2.93240419e+00 -9.65098589e+00 -3.66531732e-01 -1.07732000e+01
-3.54255980e+00 -9.54713048e+00 -3.54281590e-01 -1.07868000e+01
-4.45904971e+00 -9.62828567e+00 -2.73799173e-01 -1.06180000e+01
-4.23909316e+00 -9.56613048e+00 -3.02270470e-01 -1.06608000e+01
-4.85877853e+00 -9.65002041e+00 -2.50511734e-01 -1.05855000e+01
-1.43672199e+00 -9.69205141e+00 -5.62169776e-01 -1.12098680e+01
-2.50031834e+00 -9.75790820e+00 -3.89859682e-01 -1.08118000e+01
-8.58947020e+00 -9.64806722e+00 -1.34825825e-01 -1.04307000e+01
-3.55747429e+00 -1.04325348e+01 -2.72276651e-01 -1.06920000e+01
-2.29092950e+00 -1.04907823e+01 -3.68595782e-01 -1.07523000e+01
-7.67979223e+00 -9.84537540e+00 -1.42576034e-01 -1.04371000e+01
-9.24510353e+00 -9.79559422e+00 -1.12024458e-01 -1.04101000e+01
-6.76122863e+00 -9.70309609e+00 -1.74081011e-01 -1.04752000e+01
-1.86480881e+01 -9.77421406e+00 -2.84202003e-02 -1.02905000e+01
-2.24447795e+01 -9.81601406e+00 -1.80150132e-02 -1.02452000e+01
-2.77860083e+00 -9.53308026e+00 -4.32568159e-01 -1.09103000e+01
-2.17572730e+00 -9.49695141e+00 -5.50282585e-01 -1.11950573e+01
-4.51013558e+00 -9.67422041e+00 -2.62432348e-01 -1.06015000e+01
-1.08931969e+01 -9.88151406e+00 -8.30091838e-02 -1.04079000e+01
-4.24399800e+00 -1.00568875e+01 -2.48795568e-01 -1.06325000e+01
-3.13370140e+00 -1.05141305e+01 -2.98958850e-01 -1.06336000e+01
-4.72339573e+00 -9.94882041e+00 -2.32494329e-01 -1.05460000e+01
-4.12116270e+00 -9.66115002e+00 -2.83561405e-01 -1.07068000e+01
-3.75647653e+01 -9.97791141e+00 -9.99002460e-03 -1.00824000e+01
-5.24661624e+00 -1.04639588e+01 -1.95619180e-01 -1.05119000e+01
-4.43506889e+01 -1.00718000e+01 -9.52645158e-03 -1.00215000e+01
-9.37891644e+00 -9.66065377e+00 -1.18133612e-01 -1.04108000e+01
-3.17707292e+00 -9.63102062e+00 -3.53801740e-01 -1.07406000e+01
-3.85482491e+00 -9.70174546e+00 -2.93706422e-01 -1.07133000e+01
-1.70500102e+01 -9.75584975e+00 -3.49541615e-02 -1.03026000e+01
