-2.80991736e-01 -1.48760331e-01 -2.47933884e-02 -5.45454545e-01
-9.91735537e-02 -5.78512397e-02 -7.85123967e-01 -5.78512397e-02
-5.86776860e-01 -1.90082645e-01 -1.15702479e-01 -1.07438017e-01
-1.15702479e-01 -4.62809917e-01 -2.80991736e-01 -1.40495868e-01
-2.23140496e-01 -5.78512397e-01 -9.91735537e-02 -9.91735537e-02
-2.06611570e-01 -4.54545455e-01 -1.57024793e-01 -1.81818182e-01
-0.00000000e+00 -5.04132231e-01 -2.72727273e-01 -2.23140496e-01
-4.38016529e-01 -1.32231405e-01 -3.96694215e-01 -3.30578512e-02
-1.15702479e-01 -9.91735537e-02 -3.30578512e-01 -4.54545455e-01
-5.70247934e-01 -1.23966942e-01 -2.89256198e-01 -1.65289256e-02
-8.26446281e-02 -9.09090909e-02 -5.53719008e-01 -2.72727273e-01
-2.23140496e-01 -4.04958678e-01 -3.63636364e-01 -8.26446281e-03
-3.30578512e-01 -5.20661157e-01 -4.13223140e-02 -1.07438017e-01
-3.14049587e-01 -9.09090909e-02 -2.31404959e-01 -3.63636364e-01
-3.38842975e-01 -3.88429752e-01 -5.78512397e-02 -2.14876033e-01
-1.32231405e-01 -2.89256198e-01 -8.26446281e-03 -5.70247934e-01
-5.70247934e-01 -2.89256198e-01 -4.95867769e-02 -9.09090909e-02
-1.40495868e-01 -4.71074380e-01 -1.23966942e-01 -2.64462810e-01
-2.06611570e-01 -4.13223140e-01 -9.09090909e-02 -2.89256198e-01
-4.54545455e-01 -1.40495868e-01 -2.97520661e-01 -1.07438017e-01
-2.14876033e-01 -9.91735537e-02 -1.32231405e-01 -5.53719008e-01
-3.38842975e-01 -4.46280992e-01 -1.15702479e-01 -9.91735537e-02
-1.98347107e-01 -7.27272727e-01 -7.43801653e-02 -0.00000000e+00
-2.47933884e-01 -4.79338843e-01 -1.48760331e-01 -1.23966942e-01
-6.61157025e-02 -8.67768595e-01 -3.30578512e-02 -3.30578512e-02
-2.47933884e-01 -4.29752066e-01 -1.73553719e-01 -1.48760331e-01
-4.79338843e-01 -4.04958678e-01 -1.65289256e-02 -9.91735537e-02
-4.71074380e-01 -3.22314050e-01 -1.48760331e-01 -5.78512397e-02
-9.91735537e-02 -4.38016529e-01 -1.65289256e-01 -2.97520661e-01
-6.03305785e-01 -3.30578512e-02 -3.63636364e-01 -0.00000000e+00
-6.36363636e-01 -1.65289256e-02 -2.14876033e-01 -1.32231405e-01
-1.73553719e-01 -1.15702479e-01 -2.72727273e-01 -4.38016529e-01
-1.48760331e-01 -1.40495868e-01 -3.14049587e-01 -3.96694215e-01
-1.73553719e-01 -2.39669421e-01 -2.06611570e-01 -3.80165289e-01
-5.78512397e-02 -1.32231405e-01 -5.28925620e-01 -2.80991736e-01
-3.30578512e-02 -1.65289256e-01 -5.37190083e-01 -2.64462810e-01
-2.23140496e-01 -6.44628099e-01 -4.95867769e-02 -8.26446281e-02
-2.23140496e-01 -7.52066116e-01 -8.26446281e-03 -1.65289256e-02
-2.80991736e-01 -3.96694215e-01 -1.81818182e-01 -1.40495868e-01
-1.73553719e-01 -1.15702479e-01 -5.12396694e-01 -1.98347107e-01
-4.62809917e-01 -1.32231405e-01 -3.30578512e-01 -7.43801653e-02
-4.54545455e-01 -8.26446281e-03 -2.23140496e-01 -3.14049587e-01
-3.05785124e-01 -1.23966942e-01 -2.39669421e-01 -3.30578512e-01
-3.30578512e-01 -4.79338843e-01 -1.90082645e-01 -0.00000000e+00
-0.00000000e+00 -2.72727273e-01 -1.90082645e-01 -5.37190083e-01
-3.47107438e-01 -1.65289256e-02 -3.47107438e-01 -2.89256198e-01
-0.00000000e+00 -9.91735537e-02 -6.85950413e-01 -2.14876033e-01
-5.78512397e-02 -6.44628099e-01 -1.15702479e-01 -1.81818182e-01
-1.57024793e-01 -2.56198347e-01 -3.30578512e-02 -5.53719008e-01
-3.80165289e-01 -4.04958678e-01 -2.06611570e-01 -8.26446281e-03
-4.95867769e-02 -2.47933884e-01 -3.55371901e-01 -3.47107438e-01
