-0.87174,-0.066328
-0.87375,-0.065255
-0.87575,-0.064184
-0.87776,-0.063114
-0.87976,-0.062045
-0.88176,-0.060977
-0.88377,-0.059911
-0.88577,-0.058846
-0.88778,-0.057782
-0.88978,-0.056719
-0.89178,-0.055657
-0.89379,-0.054597
-0.89579,-0.053537
-0.8978,-0.052479
-0.8998,-0.051422
-0.9018,-0.050367
-0.90381,-0.049312
-0.90581,-0.048259
-0.90782,-0.047206
-0.90982,-0.046155
-0.91182,-0.045105
-0.91383,-0.044057
-0.91583,-0.043009
-0.91784,-0.041963
-0.91984,-0.040917
-0.92184,-0.039873
-0.92385,-0.03883
-0.92585,-0.037788
-0.92786,-0.036747
-0.92986,-0.035708
-0.93186,-0.034669
-0.93387,-0.033632
-0.93587,-0.032595
-0.93788,-0.03156
-0.93988,-0.030526
-0.94188,-0.029493
-0.94389,-0.028461
-0.94589,-0.02743
-0.9479,-0.026401
-0.9499,-0.025372
-0.9519,-0.024344
-0.95391,-0.023318
-0.95591,-0.022293
-0.95792,-0.021268
-0.95992,-0.020245
-0.96192,-0.019223
-0.96393,-0.018202
-0.96593,-0.017182
-0.96794,-0.016163
-0.96994,-0.015145
-0.97194,-0.014128
-0.97395,-0.013112
-0.97595,-0.012097
-0.97796,-0.011083
-0.97996,-0.010071
-0.98196,-0.0090591
-0.98397,-0.0080484
-0.98597,-0.0070388
-0.98798,-0.0060302
-0.98998,-0.0050226
-0.99198,-0.0040161
-0.99399,-0.0030105
-0.99599,-0.002006
-0.998,-0.0010025
-1,-0
